Umpire,Game_ID,Home/Away,Called Ball/Strike,Pitch_X,Pitch_Y,Pitcher_Hand,Batter_Hand,Pitch_Type,Pitch_Speed
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,-47,-186,L,R,CU,73.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,105,-26,L,R,FA,91.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,-88,8,L,R,FA,92.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,58,17,L,R,FA,91.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,-64,-126,L,R,SL,89.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,0,156,L,R,FA,91.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,-164,65,L,R,FA,91.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,-158,-34,L,R,SL,89.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,82,-156,L,R,SL,89.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,29,-17,L,R,FA,91.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-141,73,L,R,FA,94.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,-123,47,L,R,CH,86.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,41,-195,L,R,SL,81.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,141,121,L,R,FA,94.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,135,-73,L,R,FA,93.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,-100,0,L,R,SL,78.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,164,-113,L,R,FA,94.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-29,-130,L,R,SL,81.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,76,-13,L,R,SL,79.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,164,86,L,R,FA,93.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,35,152,L,R,FA,92.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-129,156,L,R,FA,96.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-52,-178,L,R,SL,81.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,82,126,L,R,FA,94.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,-88,60,L,R,FA,95.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-141,4,L,R,SL,82.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,-64,-56,L,R,SL,79.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,70,-152,L,R,SL,81.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,-70,-56,L,L,FA,89.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,-41,-121,L,L,CU,73.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,164,-139,L,L,FA,90.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,-47,-143,L,L,FA,90.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,-111,-113,L,L,FA,90.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,88,4,L,R,FA,91.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,-70,65,L,R,SL,88.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,100,-104,L,R,CU,74.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,-94,-52,L,R,CH,88.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,147,-47,L,R,SL,80.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,-135,34,L,R,CH,85.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-147,43,L,R,FA,94.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,129,95,L,R,FA,92.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-200,108,L,R,CH,87.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,-41,-60,L,R,FA,93.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,47,-52,L,R,CH,87.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,41,-130,L,R,FA,94.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,35,173,L,R,FA,92.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,82,117,L,R,FA,95.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,29,-34,L,R,FA,95.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,76,-139,L,R,FA,91.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,11,-4,L,R,SL,87.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,58,160,L,R,FA,90.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,-135,-143,L,R,SL,87.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,-76,13,L,R,SL,88.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,141,-21,L,L,FA,92.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,-147,-8,L,R,CU,72.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,-52,-95,L,R,SL,89.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,-117,95,L,R,CU,73.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,117,-39,L,R,FA,91.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,0,-69,L,L,FA,90.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,-76,4,L,R,CH,84.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-147,52,L,R,FA,91.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-152,26,L,R,SL,80.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,-111,69,L,R,CH,87.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,135,39,L,R,FA,91.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-170,21,L,R,CH,85.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-141,-4,L,R,CH,86.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,100,-52,L,R,FA,90.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,176,-139,L,R,FA,90.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,5,-195,L,R,SL,86.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,-35,-13,L,R,SL,88.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,41,-4,L,R,SL,88.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,-47,-78,L,L,CU,73.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,152,-69,L,L,SL,86.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,-76,-30,L,R,SL,79.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,82,-139,L,R,CH,87.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-17,-113,L,R,CH,86.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-129,-78,R,R,CU,82.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,-70,13,R,R,FA,96.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-170,-182,R,R,CU,86.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,-88,-4,R,L,CU,85.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-70,117,R,L,FA,97.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-141,17,R,L,FA,97.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,-23,65,L,R,SL,87.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,-135,-169,L,R,CU,73.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,152,-39,L,R,FA,90.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,-129,-169,L,R,SL,88.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,29,-208,R,R,CH,84.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,-70,-147,R,R,FA,95.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,29,-139,R,R,FA,96.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,-70,13,R,R,FA,95.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,-141,-91,R,R,FA,96.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,105,78,R,R,FA,98.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-176,-113,R,R,CH,87.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,-52,-47,R,R,CU,86.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,41,4,R,R,FA,100.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-158,-69,R,R,FA,100.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,5,-69,L,R,FA,92.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,-105,-78,L,R,CH,80.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,-129,-73,L,L,CU,74.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,52,-182,L,L,FA,92.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,-147,-47,L,L,FA,92.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,-129,-47,L,R,FA,92.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,58,13,R,L,SL,84.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,41,26,R,L,FA,95.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,0,-134,L,L,CH,90.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-64,139,L,L,CH,90.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,29,-139,R,L,CH,86.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,-35,-173,R,R,SL,91.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,-47,-21,R,R,FA,96.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,111,-113,R,R,CH,87.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,152,-104,L,R,CU,84.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,35,-121,R,R,FA,99.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,5,169,R,R,FA,100.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,0,-104,R,R,CT,95.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,-105,-56,R,R,CT,93.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-158,-130,R,R,FA,100.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-182,-121,R,R,SL,87.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-129,95,R,R,FA,99.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-182,52,R,R,FA,100.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,-152,-56,L,R,CH,84.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,-152,-17,L,R,CH,84.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,-147,-43,L,R,FA,90.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,-94,-13,L,R,CU,82.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,-152,91,L,R,FA,90.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Ball,-41,-104,L,R,CU,83.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,5,-56,L,R,CU,82.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Home,Strike,94,52,L,R,FA,91.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,5,-60,R,L,FA,98.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,-5,17,R,L,FA,98.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,-105,-78,R,R,FA,98.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Strike,29,13,R,R,FA,98.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,111,182,R,R,FA,99.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-182,-126,R,R,CU,88.0
Tim Timmons,5b58eaf5-792a-4c9f-9c83-39094d8b566e,Away,Ball,-170,-39,R,R,CU,89.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,170,86,L,R,CT,87.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Strike,105,-4,L,R,CT,88.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,176,134,L,R,CT,91.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,135,-95,L,L,FA,92.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Strike,-11,-95,L,L,CT,88.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,-158,95,L,L,CU,78.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,135,-217,L,L,CU,75.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,-35,-117,L,R,CT,88.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Strike,17,-43,L,R,FA,91.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,182,-91,L,R,CT,88.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,176,4,L,L,CT,89.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,182,-143,L,L,CT,88.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,-152,-73,L,L,FA,90.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Strike,-100,56,L,R,FA,91.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Strike,-47,-39,L,R,FA,92.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,-129,147,L,R,FA,93.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,-176,-56,L,R,CH,82.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Strike,-88,-82,L,L,FA,91.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,-52,-104,L,R,CU,74.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,-158,0,L,R,CU,75.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,-135,-117,L,R,FA,93.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,-158,78,L,R,FA,92.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,0,-182,L,L,CT,90.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,0,-130,L,R,CT,89.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,-152,78,L,R,CH,83.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,-5,134,L,R,FA,91.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Strike,-94,69,L,L,CU,74.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,41,-152,L,L,CT,88.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,158,-60,L,R,CT,86.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Strike,47,30,L,R,CT,86.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Strike,-100,8,L,R,CH,81.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,152,-108,L,R,CT,90.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,-129,-117,L,R,CU,78.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Strike,-123,-117,L,R,CU,77.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,117,-108,L,R,CT,87.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Strike,-141,-17,L,R,FA,92.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,-52,-108,L,R,CH,82.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,170,13,L,R,CT,89.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,-182,100,L,R,FA,90.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Strike,-135,82,L,R,CT,87.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,-70,152,L,R,FA,90.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,-70,156,L,L,FA,90.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,-164,34,L,R,FA,91.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Strike,-29,60,L,L,FA,91.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Strike,-82,-4,L,L,FA,91.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Strike,58,-104,L,L,CU,77.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,-129,-69,L,L,CT,85.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,188,-217,L,L,CT,88.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Strike,-41,-60,L,R,CU,78.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,-141,-121,L,R,CH,82.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,152,-60,L,R,CT,87.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,-158,-56,L,R,FA,89.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,47,134,L,R,FA,90.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Strike,-105,52,L,R,CU,75.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Strike,117,-73,L,L,FA,91.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Strike,23,-100,L,L,FA,91.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,-147,-52,L,L,CU,72.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,-76,-186,L,L,CU,78.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,-141,-147,L,L,FA,92.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,-52,-126,L,R,CH,83.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,188,-130,L,R,CT,87.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,-5,-152,L,R,CU,77.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Strike,100,-4,L,R,FA,92.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,82,-69,L,R,FA,93.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,-129,156,L,R,FA,94.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,-94,-130,L,R,CH,82.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Strike,-70,56,L,L,FA,92.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,-141,-8,L,R,FA,95.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,-170,-26,L,R,FA,94.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,147,-30,L,R,SL,85.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,164,30,L,R,CT,85.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,64,-147,L,R,CT,87.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,-135,134,L,R,FA,90.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Strike,-52,-82,L,R,CT,89.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,-152,8,L,R,CU,76.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,-147,0,L,R,CU,76.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,147,-78,L,R,CT,87.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,158,-73,L,R,CT,88.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,-52,-117,L,L,CU,79.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,-141,82,L,L,CU,79.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,64,-134,L,L,CT,89.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Strike,88,52,R,R,CU,82.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,-129,152,R,R,FA,97.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,-158,13,R,R,CU,82.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,17,-121,L,L,FA,90.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,176,-134,L,L,CU,83.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,152,-213,L,L,CU,83.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,-82,130,L,L,FA,91.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Strike,-52,-13,L,R,FA,91.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Strike,-105,39,L,L,FA,91.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,164,126,L,L,FA,91.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Strike,117,-100,L,R,CU,83.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Ball,-164,0,L,R,FA,91.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Home,Strike,5,100,L,R,FA,91.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,58,134,R,L,FA,96.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,0,-134,R,L,FA,97.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,41,152,R,L,FA,96.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Strike,76,52,R,L,CU,82.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,-170,-156,R,R,CU,82.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Strike,-82,91,R,R,CU,80.0
Brian Gorman,5d1f85bd-4f87-47cc-9975-52dedd2302cc,Away,Ball,-141,73,R,R,FA,96.0
